,Year,Latitude,Longitude,Date,TOTN,TOTP,TOTK,TOTIRRIG,GWSO,DVS,LAI,RD,WSO,NAVAIL,PAVAIL,KAVAIL,WC,SM,IRRAD,TMIN,TMAX,TEMP,VAP,RAIN,WIND,Days Elapsed,Rewards
37,1984,50.0,5.0,02/09/1984,0.0,0.0,2.0,2.5,0.0,0.0037913648,0.0346307,55.6,0.0,12.947576,12.956089,14.337152,28.616116,0.51467836,4220000.0,-0.18,3.29,1.48,6.3109555,1.329,7.27,38.0,0.0
38,1984,50.0,5.0,02/10/1984,0.0,0.0,2.0,2.5,0.0,0.0040998454,0.0346307,56.8,0.0,13.288575,13.297089,14.678151,29.926376,0.5268728,6580000.0,-0.64,4.01,1.29,6.2335935,0.244,5.49,39.0,0.0
39,1984,50.0,5.0,02/11/1984,0.0,0.0,2.0,2.5,0.0,0.004387706,0.0346307,58.0,0.0,13.629576,13.638089,15.019152,30.171335,0.5201954,4800000.0,-1.65,4.35,1.2,6.2335935,0.041,2.27,40.0,0.0
40,1984,50.0,5.0,02/12/1984,0.0,0.0,2.0,2.5,0.0,0.0046732966,0.0346307,59.2,0.0,13.720575,13.729089,15.110151,30.22241,0.51051366,3440000.0,0.94,5.94,3.29,7.2609854,0.08,3.23,41.0,0.0
41,1984,50.0,5.0,02/13/1984,0.0,0.0,2.0,2.5,0.0,0.005506121,0.0346307,60.4,0.0,13.811576,13.820088,15.201151,30.299747,0.50165147,8460000.0,-4.42,3.37,-1.27,4.702372,0.0,3.53,42.0,0.0
42,1984,50.0,5.0,02/14/1984,0.0,0.0,2.0,2.5,0.0,0.005506121,0.0346307,61.6,0.0,13.9025755,13.911089,15.292151,30.308857,0.4920269,8600000.0,-4.25,3.74,-1.28,4.8671002,0.0,3.23,43.0,0.0
43,1984,50.0,5.0,02/15/1984,0.0,0.0,2.0,2.5,0.0,0.005506121,0.0346307,62.8,0.0,13.993576,14.002089,15.383151,30.335691,0.4830524,8380000.0,-3.82,3.72,-1.24,4.688284,0.0,2.15,44.0,0.0
44,1984,50.0,5.0,02/16/1984,0.0,0.0,2.0,2.5,0.0,0.005506121,0.0346307,64.0,0.0,14.084576,14.093089,15.474152,30.366877,0.47448245,9310000.0,-4.09,2.54,-1.59,4.5666,0.0,1.64,45.0,0.0
45,1984,50.0,5.0,02/17/1984,0.0,0.0,2.0,2.5,0.0,0.005506121,0.0346307,65.2,0.0,14.175575,14.184089,15.565151,30.40442,0.4663255,8860000.0,-7.15,1.71,-2.84,4.0948815,0.001,0.93,46.0,0.0
46,1984,50.0,5.0,02/18/1984,0.0,0.0,2.0,2.5,0.0,0.005506121,0.0346307,66.4,0.0,14.266576,14.275089,15.656151,30.58297,0.4605869,9230000.0,-6.63,1.35,-3.4,4.0855317,0.0,1.38,47.0,0.0
47,1984,50.0,5.0,02/19/1984,0.0,0.0,2.0,2.5,0.0,0.005506121,0.0346307,67.6,0.0,14.357575,14.366089,15.747151,31.126503,0.46045122,9450000.0,-8.43,2.48,-3.61,3.9324658,0.0,1.91,48.0,0.0
48,1984,50.0,5.0,02/20/1984,0.0,0.0,2.0,2.5,0.0,0.005506121,0.0346307,68.8,0.0,14.448576,14.457088,15.838151,31.670664,0.4603294,10080000.0,-7.6,1.08,-3.84,4.1230445,0.0,2.8,49.0,0.0
49,1984,50.0,5.0,02/21/1984,0.0,0.0,2.0,2.5,0.0,0.005506121,0.0346307,70.0,0.0,14.539576,14.548089,15.929152,32.214462,0.4602066,9660000.0,-6.81,2.89,-1.91,4.925584,0.043,3.23,50.0,0.0
50,1984,50.0,5.0,02/22/1984,0.0,0.0,2.0,2.5,0.0,0.005506121,0.0346307,71.2,0.0,14.630575,14.639089,16.020151,32.800884,0.46068656,5370000.0,0.09,1.91,0.75,6.2335935,0.384,4.37,51.0,0.0
51,1984,50.0,5.0,02/23/1984,0.0,0.0,4.0,2.5,0.0,0.005776692,0.0346307,72.4,0.0,14.721576,14.730089,16.11115,33.688,0.46530387,4480000.0,-0.22,2.88,0.82,6.201983,0.153,3.18,52.0,0.0
52,1984,50.0,5.0,02/24/1984,0.0,0.0,4.0,2.5,0.0,0.006087372,0.0346307,73.6,0.0,14.812575,14.821089,17.602152,34.009,0.4620788,6110000.0,-0.99,4.23,0.95,6.1794906,0.193,2.82,53.0,0.0
53,1984,50.0,5.0,02/25/1984,0.0,0.0,4.0,2.5,0.0,0.006465112,0.0346307,74.8,0.0,14.903576,14.912088,17.693151,34.601,0.4625802,5640000.0,-2.44,1.04,-1.15,5.040669,0.028,4.2,54.0,0.0
54,1984,50.0,5.0,02/26/1984,0.0,0.0,4.0,3.0,0.0,0.006465112,0.0346307,76.0,0.0,14.9945755,15.003089,17.784151,34.988,0.46036842,3760000.0,-2.4,1.16,-1.08,4.9958405,0.06,4.99,55.0,0.0
55,1984,50.0,5.0,02/27/1984,0.0,0.0,4.0,3.0,0.0,0.006465112,0.0346307,77.2,0.0,15.085576,15.094089,17.87515,35.913525,0.4652011,3440000.0,-2.43,2.76,-0.17,5.50082,0.064,2.16,56.0,0.0
56,1984,50.0,5.0,02/28/1984,0.0,0.0,4.0,3.0,0.0,0.006465112,0.0346307,78.4,0.0,15.176576,15.185089,17.966152,36.128,0.46081632,2800000.0,-1.91,0.76,-0.42,5.727718,0.61,2.48,57.0,0.0
57,1984,50.0,5.0,02/29/1984,0.0,0.0,4.0,3.0,0.0,0.006465112,0.0346307,79.6,0.0,15.267575,15.276089,18.057152,37.226,0.46766332,4300000.0,-3.68,2.18,-0.9,5.4483666,0.121,1.96,58.0,0.0
58,1984,50.0,5.0,03/01/1984,0.0,0.0,4.0,3.0,0.0,0.006465112,0.0346307,80.8,0.0,15.358576,15.367089,18.148151,37.323753,0.46192765,11070000.0,-4.25,4.44,-0.78,5.332947,0.002,1.73,59.0,0.0
59,1984,50.0,5.0,03/02/1984,0.0,0.0,4.0,3.0,0.0,0.006465112,0.0346307,82.0,0.0,15.449575,15.458089,18.239151,37.722,0.4600244,8530000.0,-3.17,4.28,0.17,5.7109413,0.026,1.3,60.0,0.0
60,1984,50.0,5.0,03/03/1984,0.0,0.0,4.0,3.0,0.0,0.0065528923,0.0346307,83.2,0.0,15.540576,15.5490885,18.33015,38.293564,0.4602592,4650000.0,-1.22,3.07,1.19,6.242651,0.63,5.27,61.0,0.0
61,1984,50.0,5.0,03/04/1984,0.0,0.0,4.0,3.0,0.0,0.007191459,0.0346307,84.4,0.0,15.631576,15.640089,18.421152,39.444607,0.46735317,4910000.0,-1.38,1.58,0.12,5.872087,0.718,5.86,62.0,0.0
62,1984,50.0,5.0,03/05/1984,0.0,0.0,4.0,3.0,0.0,0.007258681,0.0346307,85.6,0.0,15.722575,15.731089,18.512152,40.128166,0.46878698,10300000.0,-2.46,3.59,-0.09,5.3211308,0.014,1.38,63.0,0.0
63,1984,50.0,5.0,03/06/1984,0.0,0.0,4.0,3.0,0.0,0.007258681,0.0346307,86.8,0.0,15.813576,15.822089,18.603151,40.11277,0.4621287,5620000.0,-2.85,3.36,0.22,5.884979,0.018,1.09,64.0,0.0
64,1984,50.0,5.0,03/07/1984,0.0,0.0,4.0,3.5,0.0,0.00739111,0.0346307,88.0,0.0,15.904575,15.913089,18.69415,40.502995,0.4602613,6610000.0,-1.06,7.48,2.42,6.7445292,0.015,1.47,65.0,0.0
65,1984,50.0,5.0,03/08/1984,0.0,0.0,4.0,3.5,0.0,0.008901313,0.0346307,89.2,0.0,15.995576,16.00409,18.78515,41.395954,0.4640802,5880000.0,-0.74,5.84,2.44,7.031204,0.03,3.02,66.0,0.0
66,1984,50.0,5.0,03/09/1984,0.0,0.0,4.0,3.5,0.0,0.0104952,0.0346307,90.4,0.0,16.086576,16.095089,18.876152,41.614,0.46033186,10570000.0,-2.24,3.03,-0.21,5.177299,0.017,4.24,67.0,0.0
67,1984,50.0,5.0,03/10/1984,0.0,0.0,4.0,3.5,0.0,0.0104952,0.0346307,91.6,0.0,16.177576,16.186089,18.967152,42.14429,0.46009052,9860000.0,-3.68,1.24,-1.7,4.528939,0.012,3.65,68.0,0.0
68,1984,50.0,5.0,03/11/1984,0.0,0.0,4.0,3.5,0.0,0.0104952,0.0346307,92.8,0.0,16.268576,16.277088,19.058151,42.683395,0.4599504,5740000.0,-4.24,-0.14,-1.68,4.766233,0.188,1.91,69.0,0.0
69,1984,50.0,5.0,03/12/1984,0.0,0.0,4.0,3.5,0.0,0.0104952,0.0346307,94.0,0.0,16.359575,16.36809,19.14915,43.40688,0.4617753,5700000.0,-1.1,3.77,0.54,6.0769534,0.128,2.05,70.0,0.0
70,1984,50.0,5.0,03/13/1984,0.0,0.0,4.0,3.5,0.0,0.010895576,0.0346307,95.2,0.0,16.450575,16.45909,19.24015,43.92,0.46134454,12320000.0,-2.61,5.54,0.94,5.731919,0.022,2.05,71.0,0.0
71,1984,50.0,5.0,03/14/1984,0.0,0.0,4.0,3.5,0.0,0.011616677,0.0346307,96.4,0.0,16.541576,16.550089,19.331152,44.366,0.4602282,9590000.0,-3.56,4.33,0.06,5.3211308,0.006,2.23,72.0,0.0
72,1984,50.0,5.0,03/15/1984,0.0,0.0,4.0,3.5,0.0,0.011664353,0.0346307,97.6,0.0,16.632576,16.641088,19.422152,44.895004,0.4599898,14590000.0,-2.51,8.67,1.62,5.833562,0.0,2.22,73.0,0.0
73,1984,50.0,5.0,03/16/1984,0.0,0.0,4.0,3.5,0.0,0.012992121,0.0346307,98.8,0.0,16.723576,16.732088,19.513151,45.43089,0.45982683,14810000.0,-2.79,8.95,1.88,6.211,0.0,2.27,74.0,0.0
74,1984,50.0,5.0,03/17/1984,0.0,0.0,4.0,3.5,0.0,0.014590763,0.0346307,100.0,0.0,16.814575,16.82309,19.60415,45.973183,0.45973182,13580000.0,-2.17,9.41,2.51,6.265346,0.001,1.91,75.0,0.0
75,1984,50.0,5.0,03/18/1984,0.0,0.0,4.0,3.5,0.0,0.01680591,0.0346307,101.2,0.0,16.905575,16.91409,19.69515,46.516445,0.45964864,11620000.0,-2.26,8.37,2.69,6.444886,0.006,1.56,76.0,0.0
76,1984,50.0,5.0,03/19/1984,0.0,0.0,4.0,3.5,0.0,0.019274002,0.0346307,102.4,0.0,16.996576,17.005089,19.786152,47.065266,0.45962173,8990000.0,-1.79,7.94,3.13,6.700983,0.015,1.38,77.0,0.0
77,1984,50.0,5.0,03/20/1984,0.0,0.0,4.0,3.5,0.0,0.022259295,0.0346307,103.6,0.0,17.087576,17.096088,19.877151,47.619152,0.45964432,12860000.0,-1.02,8.4,3.09,6.3799195,0.008,2.17,78.0,0.0
78,1984,50.0,5.0,03/21/1984,0.0,0.0,4.0,3.5,0.0,0.025291981,0.0346307,104.8,0.0,17.178576,17.187088,19.968151,48.154156,0.45948625,15890000.0,-3.25,9.37,2.86,5.4283104,0.0,1.18,79.0,0.0
79,1984,50.0,5.0,03/22/1984,0.0,0.0,4.0,3.5,0.0,0.02813638,0.0346307,106.0,0.0,17.269575,17.27809,20.05915,48.687767,0.45931858,16170000.0,-0.49,10.31,3.78,5.533321,0.0,1.2,80.0,0.0
80,1984,50.0,5.0,03/23/1984,0.0,0.0,4.0,3.5,0.0,0.031945333,0.0346307,107.2,0.0,17.360575,17.36909,20.150152,49.228058,0.45921695,13850000.0,-0.75,10.81,4.57,6.324695,0.001,1.36,81.0,0.0
81,1984,50.0,5.0,03/24/1984,0.0,0.0,4.0,3.5,0.0,0.03661036,0.0346307,108.4,0.0,17.451576,17.460089,20.241152,49.770054,0.45913333,14040000.0,-0.07,9.86,4.48,6.802979,0.009,1.88,82.0,0.0
82,1984,50.0,5.0,03/25/1984,0.0,0.0,4.0,3.5,0.0,0.041242447,0.0346307,109.6,0.0,17.542576,17.551088,20.332151,50.318924,0.45911425,4730000.0,2.15,6.4,4.34,7.529398,0.354,5.09,83.0,0.0
83,1984,50.0,5.0,03/26/1984,0.0,0.0,4.0,3.5,0.0,0.045786943,0.0346307,110.8,0.0,17.633575,17.642088,20.423151,51.208485,0.46217045,10080000.0,2.25,8.6,4.83,7.609992,0.25,4.89,84.0,0.0
84,1984,50.0,5.0,03/27/1984,0.0,0.0,4.0,3.5,0.0,0.05090823,0.0346307,112.0,0.0,17.724575,17.73309,20.51415,51.77,0.46223214,5640000.0,3.07,7.33,4.97,7.956863,0.54,5.46,85.0,0.0
85,1984,50.0,5.0,03/28/1984,0.0,0.0,4.0,3.5,0.0,0.056243587,0.03467335,113.2,0.0,17.81322,17.823654,20.60044,52.612,0.46477032,10770000.0,3.06,7.41,4.97,8.282644,0.71,5.77,86.0,0.0
86,1984,50.0,5.0,03/29/1984,0.0,0.0,4.0,3.5,0.0,0.06164464,0.03524448,114.4,0.0,17.872814,17.908844,20.628628,53.34448,0.4662979,7090000.0,3.01,9.08,6.23,9.088959,0.589,4.77,87.0,0.0
87,1984,50.0,5.0,03/30/1984,0.0,0.0,4.0,3.5,0.0,0.06849741,0.036011573,115.6,0.0,17.921831,17.992071,20.635664,53.90328,0.4662913,8160000.0,0.95,6.6,4.48,7.6424417,0.688,3.33,88.0,0.0
88,1984,50.0,5.0,03/31/1984,0.0,0.0,4.0,4.0,0.0,0.073484585,0.036798466,116.8,0.0,17.970026,18.075138,20.641052,54.61048,0.4675555,11270000.0,0.26,7.12,3.16,6.798091,0.074,1.48,89.0,0.0
89,1984,50.0,5.0,04/01/1984,0.0,0.0,4.0,4.5,0.0,0.07704421,0.03772319,118.0,0.0,18.010942,18.156847,20.631886,55.155437,0.46741897,11650000.0,0.03,8.77,4.26,7.255808,0.319,1.93,90.0,0.0
90,1984,50.0,5.0,04/02/1984,0.0,0.0,4.0,4.5,0.0,0.081899464,0.038706183,119.2,0.0,18.048874,18.237995,20.616747,56.027252,0.4700273,7090000.0,-0.63,3.02,1.19,6.306381,1.478,5.09,91.0,0.0
91,1984,50.0,5.0,04/03/1984,0.0,0.0,4.0,4.5,0.0,0.08327153,0.03891621,120.0,0.0,18.128584,18.326899,20.685165,57.513874,0.4792823,13770000.0,-2.02,3.51,0.39,5.325067,0.071,4.95,92.0,0.0
92,1984,50.0,5.0,04/04/1984,0.0,0.0,4.0,4.5,0.0,0.083726384,0.038976293,120.0,0.0,18.216358,18.4173,20.769714,57.07609,0.4756341,10530000.0,-2.76,4.07,0.25,5.2858233,0.046,2.89,93.0,0.0
93,1984,50.0,5.0,04/05/1984,0.0,0.0,4.0,4.5,0.0,0.08402128,0.038976293,120.0,0.0,18.307358,18.508299,20.860714,56.6438,0.47203165,8960000.0,-3.41,5.07,1.03,5.278005,0.035,0.7,94.0,0.0
94,1984,50.0,5.0,04/06/1984,0.0,0.0,4.0,4.5,0.0,0.08524992,0.038976293,120.0,0.0,18.398357,18.599298,20.951715,56.23477,0.4686231,5610000.0,-1.12,2.53,0.59,6.002135,0.673,1.57,95.0,0.0
95,1984,50.0,5.0,04/07/1984,0.0,0.0,4.0,4.5,0.0,0.08596156,0.038976293,120.0,0.0,18.489357,18.6903,21.042715,56.48473,0.47070608,6360000.0,-0.7,2.88,1.53,6.590826,0.879,3.12,96.0,0.0
96,1984,50.0,5.0,04/08/1984,0.0,0.0,4.0,4.5,0.0,0.08782732,0.038976293,120.0,0.0,18.580357,18.7813,21.133715,56.932304,0.47443587,8010000.0,0.66,7.82,3.93,7.302522,0.187,2.3,97.0,0.0
97,1984,50.0,5.0,04/09/1984,0.0,0.0,4.0,4.5,0.0,0.09267201,0.038976293,120.0,0.0,18.671358,18.8723,21.224714,56.648937,0.47207448,7930000.0,0.07,7.82,3.7,7.1529417,0.065,2.3,98.0,0.0
98,1984,50.0,5.0,04/10/1984,0.0,0.0,4.0,4.5,0.0,0.09728235,0.038976293,120.0,0.0,18.762358,18.963299,21.315716,56.244297,0.4687025,8950000.0,0.58,6.91,3.39,6.7251444,0.058,1.91,99.0,0.0
99,1984,50.0,5.0,04/11/1984,0.0,0.0,4.0,4.5,0.0,0.10155147,0.038976293,120.0,0.0,18.853357,19.054298,21.406715,55.845787,0.46538153,9470000.0,0.58,6.65,3.45,6.8421936,0.147,2.05,100.0,0.0
100,1984,50.0,5.0,04/12/1984,0.0,0.0,4.0,4.5,0.0,0.10594197,0.038976293,120.0,0.0,18.944357,19.1453,21.497715,55.544315,0.46286932,15970000.0,1.29,10.18,5.0,7.333812,0.029,1.98,101.0,0.0
101,1984,50.0,5.0,04/13/1984,0.0,0.0,4.0,4.5,0.0,0.11237141,0.0390007,120.0,0.0,19.034088,19.236063,21.586176,55.229,0.46024168,15510000.0,0.62,8.98,4.93,7.3862257,0.182,2.51,102.0,0.0
